dest_id,address,geoRef.lat,geoRef.lng
240,"Avenida José Vasconcelos 745, Col. del Valle, San Pedro Garza García, N.L., México",25.54314903,-100.2203083
241,"Avenida José Vasconcelos 745, Los Sabinos, 66226 San Pedro Garza García, N.L.,",25.54314903,-100.2203083
242,"Avenida José Vasconcelos 755, Los Sabinos, 66226 San Pedro Garza García, N.L., México",25.543316,-100.210954
243,"Avenida José Vasconcelos 755, Los Sabinos, 66226 San Pedro Garza García, N.L., México",25.54505071,-100.2146008
244,"Avenida José Vasconcelos 81, Bosques del Valle 1er Sector, 66220 San Pedro Garza García, N.L.",25.5453773,-100.2335465
245,"Avenida José Vasconcelos 811, Casco Urbano, 66230 San Pedro Garza García, N.L.",25.545577,-100.233291
246,"Avenida José Vasconcelos 811, Los Sabinos, San Pedro Garza García, Nuevo León",25.5465621,-100.2331535
247,"Avenida José Vasconcelos 811, Zona Santa Barbara Poniente, San Pedro Garza García, N.L.",25.5465621,-100.233154
248,"Avenida José Vasconcelos 811, Zona Santa Barbara Poniente, San Pedro Garza García, Nuevo Leon",25.54682186,-100.2305847
249,"Avenida José Vasconcelos 905, Centro, San Pedro Garza García, Nuevo León",25.5468325,-100.2317393
250,"Avenida Juan Pablo II 201, Chapultepec, San Nicolás de los Garza, Nuevo Leon",25.54717214,-100.2308855
251,"Avenida Juan Pablo II 245, Sin Nombre de Colonia 2, Las Puentes 2do Sector, Monterrey, N.L., México",25.5473754,-100.2342369
252,"Avenida Junco de la Vega 100, Contry, Monterrey, Nuevo León",25.5477242,-100.2314054
253,"Avenida Junco de la Vega 3628, Contry, Monterrey, N.L.",25.54778893,-100.2305944
254,"avenida la herradura 105 , la herradura",25.5477891,-100.2305947
255,"avenida la herradura 105, la herradura",25.5479718,-100.2256037
256,"Avenida La Luz 299, Las Americas, Guadalupe, Nuevo Leon",25.5479718,-100.2256037
257,"Avenida la Luz 4620-13, Privada Castaña, Cortijo del Rio, Monterrey",25.54807313,-100.2256168
258,"Avenida la luz, fraccionamiento la perla 101, lomas del vergel,  Monterrey N.L.",25.54807313,-100.2256168
259,"Avenida la Rioja 125, Monterrey, Nuevo Leon",25.548876,-100.2158074
260,"Avenida la Rioja 131, Monterrey, N.L.",25.548901,-100.21588
261,"Avenida la Rioja 245, 64984, Monterrey, Mexico",25.5490608,-100.2337281
262,"Avenida La Vereda 151, Las Colinas Residencial, Monterrey, Nuevo Leon",25.5490994,-100.2236849
263,"avenida ladrillera 809,Ladrillera,Monterrey,Nuevo León,México",25.5490994,-100.2236849
264,"Avenida Lago de Patzcuaro 5111, Lagos del Bosque, Monterrey, N.L.",25.54939426,-100.2172729
265,"Avenida Lago de Patzcuaro 6732, Lagos del Bosque, Monterrey, N.L.",25.54982894,-100.2354499
266,"Avenida Lago de Patzcuaro 6758, Lagos del Bosque, Monterrey, N.L.",25.54982894,-100.2354499
267,"Avenida Lampazos 216, Real San Agustín, San Pedro Garza García, N.L., México",25.5500123,-100.2370238
268,"AVENIDA LAS PALMAS 1-5592-B COLONIA CUMBRES 4TO SECTOR ,MONTERREY ",25.5500123,-100.2370238
269,"Avenida las Palmas 436, Valle del Salduero, Nuevo Leon",25.550025,-100.2322993
270,"Avenida Las Plazas 67100, Nuevo León, México",25.550605,-100.220153
271,"Avenida las Puentes 18600, Las Puentes 4to Sector, San Nicolás de los Garza, Nuevo León",25.5506647,-100.2201833
272,"Avenida las Torres 225, Miguel Alemán, San Nicolás de los Garza, Nuevo Leon",25.55118939,-100.2245737
273,"Avenida las Torres 225, Miguel Alemán, San Nicolás de los Garza, Nuevo León",25.55142728,-100.2242631
274,"Avenida las Torres 231, Miguel Alemán, San Nicolás de los Garza, N.L.",25.551705,-100.21912
275,"Avenida Las Torres 3307, Camino Real, Guadalupe, Nuevo Leon",25.55177574,-100.2260813
276,"Avenida Lázaro Cárdenas 1010, Residencial San Agustín 1er Sector, 66260 San Pedro Garza García, Nuevo León",25.5517758,-100.2260813
277,"Avenida Lázaro Cárdenas 1010, Residencial San Agustín 1er Sector, San Pedro Garza García, Nuevo León",25.5518551,-100.2191963
278,"Avenida Lázaro Cárdenas 1010, Residencial San Agustín 1er Sector, San Pedro Garza García, Nuevo León",25.5520953,-100.2334799
279,"Avenida Lázaro Cárdenas 1010, Residencial San Agustín 1er Sector, San Pedro Garza García, Nuevo León",25.55219001,-100.2316581
280,"avenida lazaro cardenas 109,Valle del Mirador,Monterrey,Nuevo León,México",25.55239977,-100.2301368
281,"Avenida Lázaro Cárdenas 1601, Jardín de Las Torres, Monterrey, Nuevo Leon",25.55255,-100.219663
282,"Avenida lazaro cardenas 2311, la aurora, san pedro garza garcia",25.5528379,-100.2198923
283,"Avenida Lázaro Cárdenas 2400, Valle Oriente, 66260 San Pedro Garza García, N.L.",25.5542928,-100.2248916
284,"Avenida Lázaro Cárdenas 2400, Valle Oriente, San Pedro Garza García, N.L.",25.55438797,-100.2206461
285,"Avenida Lázaro Cárdenas 2424, Residencial San Agustín 1er Sector, 66269 San Pedro Garza García, N.L.",25.5546543,-100.2244335
286,"Avenida Lázaro Cárdenas 2424, Zona Loma Larga Oriente, Monterrey, Nuevo Leon",25.5546922,-100.2245823
287,"Avenida Lázaro Cárdenas 245, Colonia Conjunto Habitacional Renzo, San Pedro Garza García, Nuevo León",25.5551174,-100.2333879
288,"Avenida Lázaro Cárdenas 2814, Sin Nombre de Colonia 39, Monterrey, N.L.",25.5552,-100.231284
289,"Avenida Lázaro Cárdenas 301, Valle del Mirador, Monterrey, Nuevo Leon",25.5553563,-100.2323261
290,"Avenida Lázaro Cárdenas 4336, Las Torres, Monterrey, Nuevo Leon",25.5556055,-100.2235663
291,"Avenida Lázaro Cárdenas 4336, Las Torres, Monterrey, Nuevo Leon",25.55578511,-100.225106
292,"Avenida Lázaro Cárdenas 4336, Las Torres, Monterrey, Nuevo Leon",25.5557852,-100.2251062
293,"Avenida Lázaro Cárdenas 4336, Las Torres, Monterrey, Nuevo Leon",25.5557852,-100.225106
294,"Avenida Lázaro Cárdenas 436, Valle Oriente, San Pedro Garza García, Nuevo Leon",25.555847,-100.226302
295,"Avenida Lázaro Cárdenas 436, Valle Oriente, San Pedro Garza García, Nuevo Leon",25.5559055,-100.2263255
296,"Avenida Lázaro Cárdenas 436, Valle Oriente, San Pedro Garza García, Nuevo Leon",25.5559555,-100.2361059
297,"Avenida Lerdo de Tejada 777, Sin Nombre de Colonia 5, San Nicolás de los Garza, Nuevo Leon",25.5559898,-100.236256
298,"Avenida Lince 107, Cumbres Elite 7o. Sector, Monterrey, Nuevo Leon",25.55605946,-100.2264216
299,"Avenida Lince 161, Cumbres Elite 7o. Sector, Monterrey, Nuevo Leon",25.55605977,-100.2264219
300,"Avenida Lince 168 Cumbres Elite, Monterrey",25.5561456,-100.2315177
301,"Avenida Lomas del Valle 645, Lomas del Valle, San Pedro Garza García, Nuevo Leon",25.556304,-100.22621
302,"Avenida Lomas del Vergel 133, Monterrey, N.L.",25.5563385,-100.2262319
303,"Avenida Lomas del Vergel 222, Monterrey, Nuevo Leon",25.5564148,-100.2262903
304,"Avenida Los Amarantos 329, Los Amarantos, Apodaca, N.L.",25.5564187,-100.2260736
305,"Avenida Los Angeles 107, Hacienda El Rosario, San Pedro Garza García, N.L.",25.55650486,-100.2261442
306,"Avenida Los Angeles 600, Hacienda El Rosario, San Pedro Garza García, Nuevo Leon",25.55661526,-100.2264342
307,"Avenida los Encinos 205, Los Encinos, Juárez, Nuevo Leon",25.5566556,-100.2283257
308,"Avenida Los Fresnos 231, Los Fresnos I, Ciudad Apodaca, N.L.",25.5566556,-100.2283257
309,"Avenida Luis Elizondo 270, Tecnológico, 64840 Monterrey, N.L.",25.557361,-100.226133
310,"Avenida Luis Elizondo 306, Tecnológico, 64700 Monterrey, N.L.",25.55742784,-100.2252434
311,"Avenida Luis Elizondo 312, Tecnológico, 64840 Monterrey, N.L.",25.5574289,-100.2267346
312,"Avenida Magueyes 117, Praderas de Santo Domingo, San Nicolás de los Garza, N.L.",25.5577754,-100.2290369
313,"Avenida Manuel Gómez Morín 100, Carrizalejo, San Pedro Garza García, Nuevo León",25.5578321,-100.2274561
314,"Avenida Manuel Gómez Morín 126, Zona Residencial Chipinque, San Pedro Garza García, Nuevo Leon",25.5580531,-100.2265311
315,"Avenida Manuel Gómez Morín 126, Zona Residencial Chipinque, San Pedro Garza García, Nuevo Leon",25.55819,-100.227181
316,"Avenida Manuel Gómez Morín 132-5, Comercial Gómez Morin, San Pedro Garza García, Nuevo Leon",25.55829411,-100.2246466
317,"Avenida Manuel Gómez Morín 132, Comercial Alpino, 66297 San Pedro Garza García, N.L.",25.5583186,-100.2250106
318,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.558319,-100.225011
319,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.558428,-100.226156
320,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.55845835,-100.2260883
321,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.5584587,-100.2260889
322,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.55867401,-100.2263737
323,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.558778,-100.226463
324,"Avenida Manuel Gómez Morín 2005, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.559028,-100.2848622
325,"Avenida Manuel Gómez Morín 2111, Residencial Chipinque 1er Sector, San Pedro Garza García, Nuevo Leon",25.55904695,-100.2264471
326,"Avenida Manuel Gómez Morín 285, Valle del Campestre, San Pedro Garza García, Nuevo Leon",25.55922117,-100.2207118
327,"Avenida Manuel Gómez Morín 404, 66266, San Pedro Garza García, Mexico",25.5592212,-100.220712
328,"Avenida Manuel Gómez Morín 404, 66266, San Pedro Garza García, Mexico",25.55922134,-100.220712
329,"Avenida Manuel Gómez Morín 420, Del Valle, 66290 San Pedro Garza García, N.L.",25.559366,-100.22816
330,"Avenida Manuel Gómez Morín 500, Valle de Santa Engracia, San Pedro Garza García, Nuevo Leon",25.559529,-100.233459
331,"Avenida Manuel Gómez Morín 955, Zona Santa Barbara, San Pedro Garza García, Nuevo Leon",25.5595858,-100.2315509
332,"Avenida Manuel Gómez Morín 955, Zona Santa Barbara, San Pedro Garza García, Nuevo León",25.5596134,-100.2333095
333,"Avenida Manuel L. Barragán 6512, Valle de Anáhuac, San Nicolás de los Garza, Nuevo Leon",25.5597,-100.254831
334,"Avenida Manuel L. Barragán 6852, Valle de Anáhuac, San Nicolás de los Garza, Nuevo Leon",25.55970014,-100.2548307
335,"Avenida Manuel Ordoñez 335, Centro, Santa Catarina, N.L.",25.5597002,-100.2548306
336,"Avenida Manuel Ordoñez 700, Bosques del Poniente, Santa Catarina, Nuevo Leon",25.5597002,-100.2548306
337,"Avenida Manuela Herrera 637, Colonai Villa Sol, Apodaca, N.L.",25.559801,-100.2270082
338,"Avenida México 334, Misión de San Miguel, Apodaca, N.L.",25.5599048,-100.2312808
339,"Avenida Miguel Alemán 200, 66470, San Nicolás de los Garza, Mexico",25.559928,-100.254477
340,"Avenida Miguel Alemán 399, INFONAVIT la Huasteca, Santa Catarina, Nuevo Leon",25.5605079,-100.2243998
341,"Avenida Miguel Alemán 399, Privadas la Huasteca, Santa Catarina, N.L., México",25.560508,-100.2244
342,"Avenida Miguel Alemán 399, Ventanas a la Huasteca, Las Huastecas, Santa Catarina, Nuevo Leon",25.5605868,-100.227981
343,"Avenida Miguel Aleman 405, La huasteca, Santa Catarina",25.5605874,-100.2314134
344,"Avenida Miguel Alemán 405, Mirador de la Huasteca, Sin Nombre de Colonia 22, Santa Catarina, Nuevo Leon",25.5606258,-100.2401478
345,"Avenida Miguel Alemán 405, Mirador de la Huasteca, Sin Nombre de Colonia 22, Santa Catarina, Nuevo Leon",25.56071958,-100.2244136
346,"Avenida Miguel Alemán 5391, Privada Purísima, Guadalupe, Nuevo Leon",25.5608546,-100.2530025
347,"Avenida Miradores 122, Lomas de Satélite, Monterrey, Nuevo León",25.56103793,-100.2316333
348,"Avenida Miradores 60000c, Lomas de Satélite, Monterrey, Nuevo León",25.56103793,-100.2316333
349,"Avenida Miradores 600b, Lomas de Satélite, 64968 Monterrey, N.L.",25.561099,-100.228014
350,"Avenida miradores exterior. 6000B int. 17, satelite seccion miradores, monterrey nl",25.56118356,-100.2315912
351,"Avenida Misión Cumbres 5357, Misión Cumbres, Monterrey, Nuevo Leon",25.56118372,-100.2315914
352,"Avenida Morenita Mia 351, San Bartolo, San Nicolás de los Garza, Nuevo Leon",25.56118372,-100.2315914
353,"Avenida Morenita Mia 359, San Bartolo, San Nicolás de los Garza, Nuevo Leon",25.5611838,-100.2315914
354,"Avenida Morones Prieto 2110, Real del Valle 1 Sector, Monterrey, Nuevo León",25.5611939,-100.2269098
355,"Avenida Netzahualcóyotl 672, Ciudad del Sol, Zapopan, Jal.",25.5613913,-100.2288359
356,"Avenida Nexxus 104, Joyas de Anahuac, General Escobedo, Nuevo Leon",25.561481,-100.2406123
357,"Avenida No Reelección 4969, Mitra Dorada, Monterrey, Nuevo Leon",25.5616175,-100.2202111
358,"Avenida No Reelección 6223, Misión Lincoln, Monterrey, Nuevo León",25.5617477,-100.2272948
359,"Avenida Olmeca 119-6, La Fuente, Guadalupe, Nuevo Leon",25.5617606,-100.2285171
360,"Avenida Olmeca 119-6, La Fuente, Guadalupe, Nuevo León",25.56177154,-100.2285271
361,"Avenida Oriente 1106, Villas de Oriente 2do Sector, San Nicolás de los Garza, Nuevo Leon",25.5617993,-100.219759
362,"Avenida Oriente 533, Villas de Casa Blanca 1er Sector, San Nicolás de los Garza, Nuevo Leon",25.56207551,-100.2282884
363,"Avenida Oriente 533, Villas de Casa Blanca 1er Sector, San Nicolás de los Garza, Nuevo Leon",25.562227,-100.2439841
364,"Avenida Oscar Arizpe 308, Constituyentes de Queretaro 2do Sector, San Nicolás de los Garza, Nuevo Leon",25.5622437,-100.2572703
365,"Avenida Oscar Arizpe 414, Constituyentes de Queretaro 2do Sector, San Nicolás de los Garza, Nuevo Leon",25.562376,-100.2541394
366,"Avenida Oscar Arizpe 426, Constituyentes de Queretaro 2do Sector, San Nicolás de los Garza, Nuevo Leon",25.5624648,-100.2292457
367,"Avenida Pablo Livas 1026, Gustavo Díaz Ordaz, Guadalupe, N.L.",25.5625005,-100.2322632
368,"Avenida Pablo Livas 2204, La Quinta, 67170 Guadalupe, N.L., Mexico",25.5626439,-100.2281694
369,"Avenida Pablo Livas 4010, Rafael Ramírez (U.p.), 67180 Guadalupe, N.L.
",25.5626445,-100.2321093
370,"Avenida Pablo Livas 4211, Guadalupe Victoria, 67180 Guadalupe, N.L.",25.5626772,-100.2567251
371,"Avenida Pablo Livas 4211, La Roca, Guadalupe, N.L., México",25.562713,-100.232568
372,"Avenida Pablo Livas 702, Miguel Hidalgo (Fomerrey 19), 67180 Guadalupe, N.L., México, Guadalupe",25.56273836,-100.230428
373,"Avenida Pablo Livas 7304, Residencial Santa María, Guadalupe, Nuevo Leon",25.5627384,-100.230428
374,"Avenida Pablo Livas 7304, Residencial Santa María, Guadalupe, Nuevo Leon",25.5627384,-100.230428
375,"Avenida Pablo Livas 7600, Rincón de Guadalupe, 67193 Guadalupe, N.L.",25.562937,-100.232795
376,"Avenida Parque Anáhuac 314, Anáhuac, San Nicolás de los Garza, Nuevo Leon",25.562946,-100.2278147
377,"Avenida Parte Aguas 100, Zona Loma Larga Poniente, San Pedro Garza García, N.L., México",25.562954,-100.229109
378,"Avenida Paseo de los Leones 105, 64100, Monterrey, Mexico",25.56326,-100.232786
379,"Avenida Paseo de los Leones 105, 64100, Monterrey, Mexico",25.563422,-100.227087
380,"Avenida Paseo de los Leones 1388, Cumbres 1º Sector, Monterrey, Nuevo Leon",25.563434,-100.232917
381,"Avenida Paseo de los Leones 2001, Cumbres Madeira, Monterrey, Nuevo Leon",25.563478,-100.227789
382,"Avenida Paseo de los Leones 2730, 64610, Monterrey, Mexico",25.5634981,-100.2277414
383,"Avenida Paseo de los Leones 2979, Cumbres 5o. Sector Sección B, Monterrey, Nuevo Leon",25.5636293,-100.2729404
384,"Avenida Paseo de los Leones 3000, Cumbres 6o. Sector Sección a, Monterrey, Nuevo Leon",25.56364149,-100.2760141
385,"Avenida Paseo de los Leones 531, Mitras Centro, Monterrey, Nuevo Leon",25.5636415,-100.2760143
386,"Avenida Paseo de los Leones no. 648, Mitras Centro, Monterrey, N.L.",25.5636488,-100.2261635
387,"avenida paseo los leones 1261,Cumbres Mediterráneo,Monterrey,Nuevo León,México",25.563671,-100.233262
388,"Avenida Pedro Infante 5839, Cumbres de Santa Clara, Monterrey, Nuevo Leon",25.5637252,-100.2751815
389,"Avenida Pico Bolívar 1201, Las Puentes 1 1ro Sector, San Nicolás de los Garza, Nuevo Leon",25.563879,-100.2355057
390,"Avenida Pico Bolívar 1201, Las Puentes 1 1ro Sector, San Nicolás de los Garza, Nuevo Leon",25.5639256,-100.2565494
391,"Avenida Pico Bolívar 1201, Las Puentes 1 1ro Sector, San Nicolás de los Garza, Nuevo Leon",25.5639531,-100.2265007
392,"AVENIDA PLUTARCO ELIAS CALLES 114 COLONIA AZTECA , GUADALUPE ",25.5639806,-100.2355754
393,"Avenida Portal del Huajuco 313, Portal del Huajuco, Monterrey, N.L., México",25.564012,-100.230166
394,"Avenida Portal del Huajuco 404, Portal del Huajuco, Monterrey, N.L.",25.564088,-100.279468
395,"Avenida Portal del Huajuco 404, Portal del Huajuco, Monterrey, Nuevo Leon",25.5641191,-100.2759657
396,"Avenida Prados del Rey 427, Prados del Rey, Santa Catarina, Nuevo Leon",25.5641997,-100.2330472
397,"Avenida Puerta del Norte 124, Puerta del Norte Residencial, 66054 Ciudad General Escobedo, N.L.",25.5642907,-100.244844
398,"Avenida Raúl Rangel Frías 317, Cumbres 1º. Sector Sección a, Monterrey, Nuevo Leon",25.5643288,-100.228367
399,"Avenida Raúl Rangel Frías 3521, Balcones de Aztlán (Residencial Licenciado Raúl Frías), Monterrey, Nuevo Leon",25.5643288,-100.228367
400,"Avenida Raúl Rangel Frías 3521, Balcones de Aztlán (Residencial Licenciado Raúl Frías), Monterrey, Nuevo Leon",25.5643288,-100.2283666
401,"Avenida Raúl Rangel Frías 5, Cumbres 1º. Sector Sección a, Monterrey, N.L., México",25.564329,-100.228367
402,"Avenida Real San Agustin 110-A, Jardines del Campestre, San Pedro Garza García, Nuevo Leon",25.5644254,-100.2550908
403,"Avenida Real San Agustin 201, Villa Las Palmas, San Pedro Garza García, Nuevo Leon",25.564454,-100.244718
404,"Avenida Real San Agustin 25, Residencial San Agustín 2o Sector, San Pedro Garza García, Nuevo Leon",25.56445419,-100.2447174
405,"Avenida Real San Agustin 500-6, Las Querenzas, San Pedro Garza García, Nuevo Leon",25.5644543,-100.2447176
406,"Avenida Real San Agustin 500, Las Querenzas, san pedro garza garcia. interior 22/ 1 bolsa de tiritas, 1 mixta, 1 bolsa sweetars, 1 bolsa watermelon",25.5644991,-100.2706561
407,"Avenida Real San Agustin 8, Zona Lomas de San Agustín, San Pedro Garza García, Nuevo León",25.56460434,-100.2760602
